"chemical.id","bottle.id","conc","plate.id","well","date","MO24","DP24","SM24","MORT","CRAN","AXIS","EDEM","MUSC","LTRK","BRN_","SKIN","NC__","TCHR","DNC_"
"P215706","P215706","10","25492","A08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","B08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","A09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","B09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","A10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","B10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","A11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","B11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","A12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","B12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B02","20220506",0,0,0,0,1,0,1,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
